call_id,family,tier,model_id_sent,framing,n,trial_index,parse_status,word_index,word
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,7,precise
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,8,digital
google_flash-lite_FA_N10_T17,google,flash-lite,gemini-3.1-flash-lite,A,10,17,clean,9,ready
openai_full_FB_N1_T10,openai,full,gpt-5.4-2026-03-05,B,1,10,clean,0,adaptive
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,0,helpful
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,1,concise
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,2,adaptable
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,3,analytical
openai_mini_FB_N5_T19,openai,mini,gpt-5.4-mini-2026-03-17,B,5,19,clean,4,reliable
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,0,curious
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,1,helpful
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,2,adaptable
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,3,precise
openai_mini_FB_N5_T12,openai,mini,gpt-5.4-mini-2026-03-17,B,5,12,clean,4,responsive
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,0,helpful
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,1,concise
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,2,adaptable
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,3,knowledgeable
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,4,polite
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,5,fast
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,6,curious
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,7,reliable
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,8,clear
openai_mini_FA_N10_T06,openai,mini,gpt-5.4-mini-2026-03-17,A,10,6,clean,9,supportive
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,0,curious
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,1,helpful
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,2,honest
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,3,thoughtful
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,4,neutral
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,5,knowledgeable
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,6,adaptive
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,7,clear
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,8,patient
anthropic_sonnet_FA_N10_T10,anthropic,sonnet,claude-sonnet-4-6,A,10,10,clean,9,artificial
anthropic_sonnet_FA_N3_T15,anthropic,sonnet,claude-sonnet-4-6,A,3,15,clean,0,helpful
anthropic_sonnet_FA_N3_T15,anthropic,sonnet,claude-sonnet-4-6,A,3,15,clean,1,curious
anthropic_sonnet_FA_N3_T15,anthropic,sonnet,claude-sonnet-4-6,A,3,15,clean,2,honest
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,0,ai assistant
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,1,helpful
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,2,conversational
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,3,adaptable
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,4,knowledgeable
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,5,fast
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,6,courteous
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,7,accurate
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,8,privacy-conscious
openai_nano_FA_N10_T09,openai,nano,gpt-5.4-nano-2026-03-17,A,10,9,clean,9,2026-ready
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,0,helpful
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,1,knowledgeable
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,2,conversational
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,3,adaptive
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,4,analytical
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,5,creative
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,6,reliable
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,7,efficient
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,8,respectful
openai_full_FB_N10_T06,openai,full,gpt-5.4-2026-03-05,B,10,6,clean,9,artificial
anthropic_opus_FA_N1_T02,anthropic,opus,claude-opus-4-7,A,1,2,clean,0,curious
openai_mini_FA_N3_T11,openai,mini,gpt-5.4-mini-2026-03-17,A,3,11,clean,0,helpful
openai_mini_FA_N3_T11,openai,mini,gpt-5.4-mini-2026-03-17,A,3,11,clean,1,concise
openai_mini_FA_N3_T11,openai,mini,gpt-5.4-mini-2026-03-17,A,3,11,clean,2,adaptive
anthropic_sonnet_FB_N3_T10,anthropic,sonnet,claude-sonnet-4-6,B,3,10,clean,0,helpful
anthropic_sonnet_FB_N3_T10,anthropic,sonnet,claude-sonnet-4-6,B,3,10,clean,1,curious
anthropic_sonnet_FB_N3_T10,anthropic,sonnet,claude-sonnet-4-6,B,3,10,clean,2,thoughtful
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,0,helpful
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,1,concise
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,2,adaptable
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,3,knowledgeable
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,4,responsive
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,5,careful
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,6,friendly
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,7,analytical
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,8,reliable
openai_mini_FB_N10_T09,openai,mini,gpt-5.4-mini-2026-03-17,B,10,9,clean,9,creative
openai_nano_FB_N1_T03,openai,nano,gpt-5.4-nano-2026-03-17,B,1,3,clean,0,assistant
openai_nano_FB_N5_T17,openai,nano,gpt-5.4-nano-2026-03-17,B,5,17,clean,0,ai assistant
openai_nano_FB_N5_T17,openai,nano,gpt-5.4-nano-2026-03-17,B,5,17,clean,1,conversational
openai_nano_FB_N5_T17,openai,nano,gpt-5.4-nano-2026-03-17,B,5,17,clean,2,helpful
openai_nano_FB_N5_T17,openai,nano,gpt-5.4-nano-2026-03-17,B,5,17,clean,3,adaptable
openai_nano_FB_N5_T17,openai,nano,gpt-5.4-nano-2026-03-17,B,5,17,clean,4,secure
openai_nano_FA_N3_T08,openai,nano,gpt-5.4-nano-2026-03-17,A,3,8,clean,0,helpful
openai_nano_FA_N3_T08,openai,nano,gpt-5.4-nano-2026-03-17,A,3,8,clean,1,concise
openai_nano_FA_N3_T08,openai,nano,gpt-5.4-nano-2026-03-17,A,3,8,clean,2,reliable
anthropic_haiku_FB_N5_T09,anthropic,haiku,claude-haiku-4-5,B,5,9,clean,0,helpful
anthropic_haiku_FB_N5_T09,anthropic,haiku,claude-haiku-4-5,B,5,9,clean,1,knowledgeable
anthropic_haiku_FB_N5_T09,anthropic,haiku,claude-haiku-4-5,B,5,9,clean,2,conversational
anthropic_haiku_FB_N5_T09,anthropic,haiku,claude-haiku-4-5,B,5,9,clean,3,curious
anthropic_haiku_FB_N5_T09,anthropic,haiku,claude-haiku-4-5,B,5,9,clean,4,harmless
openai_full_FA_N5_T06,openai,full,gpt-5.4-2026-03-05,A,5,6,clean,0,helpful
openai_full_FA_N5_T06,openai,full,gpt-5.4-2026-03-05,A,5,6,clean,1,curious
openai_full_FA_N5_T06,openai,full,gpt-5.4-2026-03-05,A,5,6,clean,2,clear
openai_full_FA_N5_T06,openai,full,gpt-5.4-2026-03-05,A,5,6,clean,3,adaptive
openai_full_FA_N5_T06,openai,full,gpt-5.4-2026-03-05,A,5,6,clean,4,reliable
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,0,helpful
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,1,curious
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,2,analytical
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,3,conversational
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,4,knowledgeable
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,5,thoughtful
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,6,honest
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,7,creative
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,8,clear
anthropic_haiku_FA_N10_T13,anthropic,haiku,claude-haiku-4-5,A,10,13,clean,9,adaptable
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,0,intelligent
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,1,helpful
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,2,curious
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,3,neutral
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,4,tireless
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,5,knowledgeable
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,6,precise
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,7,adaptive
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,8,honest
anthropic_sonnet_FB_N10_T19,anthropic,sonnet,claude-sonnet-4-6,B,10,19,wrapped,9,digital
openai_full_FB_N3_T11,openai,full,gpt-5.4-2026-03-05,B,3,11,clean,0,helpful
openai_full_FB_N3_T11,openai,full,gpt-5.4-2026-03-05,B,3,11,clean,1,curious
openai_full_FB_N3_T11,openai,full,gpt-5.4-2026-03-05,B,3,11,clean,2,reliable
anthropic_opus_FB_N3_T13,anthropic,opus,claude-opus-4-7,B,3,13,clean,0,helpful
anthropic_opus_FB_N3_T13,anthropic,opus,claude-opus-4-7,B,3,13,clean,1,curious
anthropic_opus_FB_N3_T13,anthropic,opus,claude-opus-4-7,B,3,13,clean,2,candid
openai_full_FB_N5_T17,openai,full,gpt-5.4-2026-03-05,B,5,17,clean,0,helpful
openai_full_FB_N5_T17,openai,full,gpt-5.4-2026-03-05,B,5,17,clean,1,analytical
openai_full_FB_N5_T17,openai,full,gpt-5.4-2026-03-05,B,5,17,clean,2,adaptable
openai_full_FB_N5_T17,openai,full,gpt-5.4-2026-03-05,B,5,17,clean,3,reliable
openai_full_FB_N5_T17,openai,full,gpt-5.4-2026-03-05,B,5,17,clean,4,artificial
anthropic_sonnet_FB_N5_T13,anthropic,sonnet,claude-sonnet-4-6,B,5,13,wrapped,0,helpful
anthropic_sonnet_FB_N5_T13,anthropic,sonnet,claude-sonnet-4-6,B,5,13,wrapped,1,curious
anthropic_sonnet_FB_N5_T13,anthropic,sonnet,claude-sonnet-4-6,B,5,13,wrapped,2,neutral
anthropic_sonnet_FB_N5_T13,anthropic,sonnet,claude-sonnet-4-6,B,5,13,wrapped,3,knowledgeable
anthropic_sonnet_FB_N5_T13,anthropic,sonnet,claude-sonnet-4-6,B,5,13,wrapped,4,conversational
anthropic_sonnet_FA_N1_T04,anthropic,sonnet,claude-sonnet-4-6,A,1,4,clean,0,curious
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,0,helpful
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,1,knowledgeable
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,2,concise
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,3,adaptable
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,4,curious
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,5,reliable
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,6,creative
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,7,patient
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,8,friendly
openai_full_FA_N10_T12,openai,full,gpt-5.4-2026-03-05,A,10,12,clean,9,efficient
anthropic_sonnet_FA_N3_T12,anthropic,sonnet,claude-sonnet-4-6,A,3,12,clean,0,helpful
anthropic_sonnet_FA_N3_T12,anthropic,sonnet,claude-sonnet-4-6,A,3,12,clean,1,curious
anthropic_sonnet_FA_N3_T12,anthropic,sonnet,claude-sonnet-4-6,A,3,12,clean,2,honest
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,0,helpful
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,1,concise
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,2,adaptive
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,3,analytical
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,4,reliable
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,5,conversational
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,6,knowledgeable
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,7,patient
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,8,fast
openai_mini_FB_N10_T11,openai,mini,gpt-5.4-mini-2026-03-17,B,10,11,clean,9,precise
openai_nano_FB_N5_T13,openai,nano,gpt-5.4-nano-2026-03-17,B,5,13,clean,0,ai assistant
openai_nano_FB_N5_T13,openai,nano,gpt-5.4-nano-2026-03-17,B,5,13,clean,1,conversational
openai_nano_FB_N5_T13,openai,nano,gpt-5.4-nano-2026-03-17,B,5,13,clean,2,helpful
openai_nano_FB_N5_T13,openai,nano,gpt-5.4-nano-2026-03-17,B,5,13,clean,3,text-based
openai_nano_FB_N5_T13,openai,nano,gpt-5.4-nano-2026-03-17,B,5,13,clean,4,adaptive
anthropic_haiku_FA_N3_T03,anthropic,haiku,claude-haiku-4-5,A,3,3,clean,0,helpful
anthropic_haiku_FA_N3_T03,anthropic,haiku,claude-haiku-4-5,A,3,3,clean,1,curious
anthropic_haiku_FA_N3_T03,anthropic,haiku,claude-haiku-4-5,A,3,3,clean,2,direct
openai_nano_FA_N5_T14,openai,nano,gpt-5.4-nano-2026-03-17,A,5,14,clean,0,helpful
openai_nano_FA_N5_T14,openai,nano,gpt-5.4-nano-2026-03-17,A,5,14,clean,1,concise
openai_nano_FA_N5_T14,openai,nano,gpt-5.4-nano-2026-03-17,A,5,14,clean,2,analytical
openai_nano_FA_N5_T14,openai,nano,gpt-5.4-nano-2026-03-17,A,5,14,clean,3,adaptable
openai_nano_FA_N5_T14,openai,nano,gpt-5.4-nano-2026-03-17,A,5,14,clean,4,accurate
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,0,helpful
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,1,analytical
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,2,adaptable
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,3,knowledgeable
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,4,concise
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,5,creative
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,6,reliable
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,7,curious
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,8,patient
openai_full_FA_N10_T17,openai,full,gpt-5.4-2026-03-05,A,10,17,clean,9,efficient
anthropic_haiku_FA_N5_T11,anthropic,haiku,claude-haiku-4-5,A,5,11,clean,0,helpful
anthropic_haiku_FA_N5_T11,anthropic,haiku,claude-haiku-4-5,A,5,11,clean,1,curious
anthropic_haiku_FA_N5_T11,anthropic,haiku,claude-haiku-4-5,A,5,11,clean,2,clear
anthropic_haiku_FA_N5_T11,anthropic,haiku,claude-haiku-4-5,A,5,11,clean,3,thoughtful
anthropic_haiku_FA_N5_T11,anthropic,haiku,claude-haiku-4-5,A,5,11,clean,4,honest
anthropic_opus_FB_N5_T13,anthropic,opus,claude-opus-4-7,B,5,13,clean,0,helpful
anthropic_opus_FB_N5_T13,anthropic,opus,claude-opus-4-7,B,5,13,clean,1,curious
anthropic_opus_FB_N5_T13,anthropic,opus,claude-opus-4-7,B,5,13,clean,2,honest
anthropic_opus_FB_N5_T13,anthropic,opus,claude-opus-4-7,B,5,13,clean,3,thoughtful
anthropic_opus_FB_N5_T13,anthropic,opus,claude-opus-4-7,B,5,13,clean,4,concise
openai_nano_FA_N3_T05,openai,nano,gpt-5.4-nano-2026-03-17,A,3,5,clean,0,helpful
openai_nano_FA_N3_T05,openai,nano,gpt-5.4-nano-2026-03-17,A,3,5,clean,1,concise
openai_nano_FA_N3_T05,openai,nano,gpt-5.4-nano-2026-03-17,A,3,5,clean,2,adaptable
openai_full_FB_N1_T19,openai,full,gpt-5.4-2026-03-05,B,1,19,clean,0,adaptive
openai_nano_FB_N5_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,5,2,clean,0,ai assistant
openai_nano_FB_N5_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,5,2,clean,1,text-based
openai_nano_FB_N5_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,5,2,clean,2,responsive
openai_nano_FB_N5_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,5,2,clean,3,helpful
openai_nano_FB_N5_T02,openai,nano,gpt-5.4-nano-2026-03-17,B,5,2,clean,4,precise
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,0,intelligent
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,1,helpful
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,2,conversational
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,3,text-based
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,4,learning-focused
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,5,honest
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,6,curious
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,7,boundless
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,8,adaptive
anthropic_haiku_FB_N10_T19,anthropic,haiku,claude-haiku-4-5,B,10,19,clean,9,engaged
anthropic_opus_FA_N3_T02,anthropic,opus,claude-opus-4-7,A,3,2,clean,0,curious
anthropic_opus_FA_N3_T02,anthropic,opus,claude-opus-4-7,A,3,2,clean,1,helpful
anthropic_opus_FA_N3_T02,anthropic,opus,claude-opus-4-7,A,3,2,clean,2,direct
openai_mini_FA_N5_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,5,14,clean,0,helpful
openai_mini_FA_N5_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,5,14,clean,1,concise
openai_mini_FA_N5_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,5,14,clean,2,adaptive
openai_mini_FA_N5_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,5,14,clean,3,analytical
openai_mini_FA_N5_T14,openai,mini,gpt-5.4-mini-2026-03-17,A,5,14,clean,4,reliable
anthropic_sonnet_FA_N5_T09,anthropic,sonnet,claude-sonnet-4-6,A,5,9,clean,0,helpful
anthropic_sonnet_FA_N5_T09,anthropic,sonnet,claude-sonnet-4-6,A,5,9,clean,1,curious
anthropic_sonnet_FA_N5_T09,anthropic,sonnet,claude-sonnet-4-6,A,5,9,clean,2,honest
anthropic_sonnet_FA_N5_T09,anthropic,sonnet,claude-sonnet-4-6,A,5,9,clean,3,knowledgeable
anthropic_sonnet_FA_N5_T09,anthropic,sonnet,claude-sonnet-4-6,A,5,9,clean,4,conversational
anthropic_opus_FB_N3_T09,anthropic,opus,claude-opus-4-7,B,3,9,clean,0,helpful
anthropic_opus_FB_N3_T09,anthropic,opus,claude-opus-4-7,B,3,9,clean,1,curious
anthropic_opus_FB_N3_T09,anthropic,opus,claude-opus-4-7,B,3,9,clean,2,thoughtful
openai_nano_FA_N3_T19,openai,nano,gpt-5.4-nano-2026-03-17,A,3,19,clean,0,helpful
openai_nano_FA_N3_T19,openai,nano,gpt-5.4-nano-2026-03-17,A,3,19,clean,1,concise
openai_nano_FA_N3_T19,openai,nano,gpt-5.4-nano-2026-03-17,A,3,19,clean,2,adaptable
openai_nano_FB_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,B,5,6,clean,0,ai assistant
openai_nano_FB_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,B,5,6,clean,1,conversational
openai_nano_FB_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,B,5,6,clean,2,helpful
openai_nano_FB_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,B,5,6,clean,3,text-based
openai_nano_FB_N5_T06,openai,nano,gpt-5.4-nano-2026-03-17,B,5,6,clean,4,online
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,0,helpful
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,1,intelligent
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,2,text-based
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,3,curious
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,4,analytical
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,5,responsive
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,6,creative
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,7,transparent
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,8,limited
anthropic_haiku_FB_N10_T15,anthropic,haiku,claude-haiku-4-5,B,10,15,clean,9,evolving
openai_full_FA_N3_T03,openai,full,gpt-5.4-2026-03-05,A,3,3,clean,0,helpful
openai_full_FA_N3_T03,openai,full,gpt-5.4-2026-03-05,A,3,3,clean,1,curious
openai_full_FA_N3_T03,openai,full,gpt-5.4-2026-03-05,A,3,3,clean,2,adaptable
openai_nano_FB_N3_T18,openai,nano,gpt-5.4-nano-2026-03-17,B,3,18,clean,0,ai assistant
openai_nano_FB_N3_T18,openai,nano,gpt-5.4-nano-2026-03-17,B,3,18,clean,1,helpful
openai_nano_FB_N3_T18,openai,nano,gpt-5.4-nano-2026-03-17,B,3,18,clean,2,responsive
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,0,helpful
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,1,curious
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,2,honest
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,3,thoughtful
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,4,concise
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,5,analytical
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,6,friendly
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,7,adaptable
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,8,careful
anthropic_opus_FA_N10_T02,anthropic,opus,claude-opus-4-7,A,10,2,clean,9,conversational
anthropic_haiku_FA_N3_T19,anthropic,haiku,claude-haiku-4-5,A,3,19,clean,0,helpful
anthropic_haiku_FA_N3_T19,anthropic,haiku,claude-haiku-4-5,A,3,19,clean,1,curious
anthropic_haiku_FA_N3_T19,anthropic,haiku,claude-haiku-4-5,A,3,19,clean,2,thoughtful
anthropic_sonnet_FB_N1_T02,anthropic,sonnet,claude-sonnet-4-6,B,1,2,clean,0,helpful
openai_mini_FA_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,10,3,clean,0,helpful
openai_mini_FA_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,10,3,clean,1,concise
openai_mini_FA_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,10,3,clean,2,adaptable
openai_mini_FA_N10_T03,openai,mini,gpt-5.4-mini-2026-03-17,A,10,3,clean,3,knowledgeable
